Date,Year,Quarter,Month,Month_Name,Day,Week_Of_Year,Day_Name,Is_Weekend
2024-04-24,2024,Q2,4,April,24,17,Wednesday,False
2024-04-25,2024,Q2,4,April,25,17,Thursday,False
2024-04-26,2024,Q2,4,April,26,17,Friday,False
2024-04-27,2024,Q2,4,April,27,17,Saturday,True
2024-04-28,2024,Q2,4,April,28,17,Sunday,True
2024-04-29,2024,Q2,4,April,29,18,Monday,False
2024-04-30,2024,Q2,4,April,30,18,Tuesday,False
2024-05-01,2024,Q2,5,May,1,18,Wednesday,False
2024-05-02,2024,Q2,5,May,2,18,Thursday,False
2024-05-03,2024,Q2,5,May,3,18,Friday,False
2024-05-04,2024,Q2,5,May,4,18,Saturday,True
2024-05-05,2024,Q2,5,May,5,18,Sunday,True
2024-05-06,2024,Q2,5,May,6,19,Monday,False
2024-05-07,2024,Q2,5,May,7,19,Tuesday,False
2024-05-08,2024,Q2,5,May,8,19,Wednesday,False
2024-05-09,2024,Q2,5,May,9,19,Thursday,False
2024-05-10,2024,Q2,5,May,10,19,Friday,False
2024-05-11,2024,Q2,5,May,11,19,Saturday,True
2024-05-12,2024,Q2,5,May,12,19,Sunday,True
2024-05-13,2024,Q2,5,May,13,20,Monday,False
2024-05-14,2024,Q2,5,May,14,20,Tuesday,False
2024-05-15,2024,Q2,5,May,15,20,Wednesday,False
2024-05-16,2024,Q2,5,May,16,20,Thursday,False
2024-05-17,2024,Q2,5,May,17,20,Friday,False
2024-05-18,2024,Q2,5,May,18,20,Saturday,True
2024-05-19,2024,Q2,5,May,19,20,Sunday,True
2024-05-20,2024,Q2,5,May,20,21,Monday,False
2024-05-21,2024,Q2,5,May,21,21,Tuesday,False
2024-05-22,2024,Q2,5,May,22,21,Wednesday,False
2024-05-23,2024,Q2,5,May,23,21,Thursday,False
2024-05-24,2024,Q2,5,May,24,21,Friday,False
2024-05-25,2024,Q2,5,May,25,21,Saturday,True
2024-05-26,2024,Q2,5,May,26,21,Sunday,True
2024-05-27,2024,Q2,5,May,27,22,Monday,False
2024-05-28,2024,Q2,5,May,28,22,Tuesday,False
2024-05-29,2024,Q2,5,May,29,22,Wednesday,False
2024-05-30,2024,Q2,5,May,30,22,Thursday,False
2024-05-31,2024,Q2,5,May,31,22,Friday,False
2024-06-01,2024,Q2,6,June,1,22,Saturday,True
2024-06-02,2024,Q2,6,June,2,22,Sunday,True
2024-06-03,2024,Q2,6,June,3,23,Monday,False
2024-06-04,2024,Q2,6,June,4,23,Tuesday,False
2024-06-05,2024,Q2,6,June,5,23,Wednesday,False
2024-06-06,2024,Q2,6,June,6,23,Thursday,False
2024-06-07,2024,Q2,6,June,7,23,Friday,False
2024-06-08,2024,Q2,6,June,8,23,Saturday,True
2024-06-09,2024,Q2,6,June,9,23,Sunday,True
2024-06-10,2024,Q2,6,June,10,24,Monday,False
2024-06-11,2024,Q2,6,June,11,24,Tuesday,False
2024-06-12,2024,Q2,6,June,12,24,Wednesday,False
2024-06-13,2024,Q2,6,June,13,24,Thursday,False
2024-06-14,2024,Q2,6,June,14,24,Friday,False
2024-06-15,2024,Q2,6,June,15,24,Saturday,True
2024-06-16,2024,Q2,6,June,16,24,Sunday,True
2024-06-17,2024,Q2,6,June,17,25,Monday,False
2024-06-18,2024,Q2,6,June,18,25,Tuesday,False
2024-06-19,2024,Q2,6,June,19,25,Wednesday,False
2024-06-20,2024,Q2,6,June,20,25,Thursday,False
2024-06-21,2024,Q2,6,June,21,25,Friday,False
2024-06-22,2024,Q2,6,June,22,25,Saturday,True
2024-06-23,2024,Q2,6,June,23,25,Sunday,True
2024-06-24,2024,Q2,6,June,24,26,Monday,False
2024-06-25,2024,Q2,6,June,25,26,Tuesday,False
2024-06-26,2024,Q2,6,June,26,26,Wednesday,False
2024-06-27,2024,Q2,6,June,27,26,Thursday,False
2024-06-28,2024,Q2,6,June,28,26,Friday,False
2024-06-29,2024,Q2,6,June,29,26,Saturday,True
2024-06-30,2024,Q2,6,June,30,26,Sunday,True
2024-07-01,2024,Q3,7,July,1,27,Monday,False
2024-07-02,2024,Q3,7,July,2,27,Tuesday,False
2024-07-03,2024,Q3,7,July,3,27,Wednesday,False
2024-07-04,2024,Q3,7,July,4,27,Thursday,False
2024-07-05,2024,Q3,7,July,5,27,Friday,False
2024-07-06,2024,Q3,7,July,6,27,Saturday,True
2024-07-07,2024,Q3,7,July,7,27,Sunday,True
2024-07-08,2024,Q3,7,July,8,28,Monday,False
2024-07-09,2024,Q3,7,July,9,28,Tuesday,False
2024-07-10,2024,Q3,7,July,10,28,Wednesday,False
2024-07-11,2024,Q3,7,July,11,28,Thursday,False
2024-07-12,2024,Q3,7,July,12,28,Friday,False
2024-07-13,2024,Q3,7,July,13,28,Saturday,True
2024-07-14,2024,Q3,7,July,14,28,Sunday,True
2024-07-15,2024,Q3,7,July,15,29,Monday,False
2024-07-16,2024,Q3,7,July,16,29,Tuesday,False
2024-07-17,2024,Q3,7,July,17,29,Wednesday,False
2024-07-18,2024,Q3,7,July,18,29,Thursday,False
2024-07-19,2024,Q3,7,July,19,29,Friday,False
2024-07-20,2024,Q3,7,July,20,29,Saturday,True
2024-07-21,2024,Q3,7,July,21,29,Sunday,True
2024-07-22,2024,Q3,7,July,22,30,Monday,False
2024-07-23,2024,Q3,7,July,23,30,Tuesday,False
2024-07-24,2024,Q3,7,July,24,30,Wednesday,False
2024-07-25,2024,Q3,7,July,25,30,Thursday,False
2024-07-26,2024,Q3,7,July,26,30,Friday,False
2024-07-27,2024,Q3,7,July,27,30,Saturday,True
2024-07-28,2024,Q3,7,July,28,30,Sunday,True
2024-07-29,2024,Q3,7,July,29,31,Monday,False
2024-07-30,2024,Q3,7,July,30,31,Tuesday,False
2024-07-31,2024,Q3,7,July,31,31,Wednesday,False
2024-08-01,2024,Q3,8,August,1,31,Thursday,False
2024-08-02,2024,Q3,8,August,2,31,Friday,False
2024-08-03,2024,Q3,8,August,3,31,Saturday,True
2024-08-04,2024,Q3,8,August,4,31,Sunday,True
2024-08-05,2024,Q3,8,August,5,32,Monday,False
2024-08-06,2024,Q3,8,August,6,32,Tuesday,False
2024-08-07,2024,Q3,8,August,7,32,Wednesday,False
2024-08-08,2024,Q3,8,August,8,32,Thursday,False
2024-08-09,2024,Q3,8,August,9,32,Friday,False
2024-08-10,2024,Q3,8,August,10,32,Saturday,True
2024-08-11,2024,Q3,8,August,11,32,Sunday,True
2024-08-12,2024,Q3,8,August,12,33,Monday,False
2024-08-13,2024,Q3,8,August,13,33,Tuesday,False
2024-08-14,2024,Q3,8,August,14,33,Wednesday,False
2024-08-15,2024,Q3,8,August,15,33,Thursday,False
2024-08-16,2024,Q3,8,August,16,33,Friday,False
2024-08-17,2024,Q3,8,August,17,33,Saturday,True
2024-08-18,2024,Q3,8,August,18,33,Sunday,True
2024-08-19,2024,Q3,8,August,19,34,Monday,False
2024-08-20,2024,Q3,8,August,20,34,Tuesday,False
2024-08-21,2024,Q3,8,August,21,34,Wednesday,False
2024-08-22,2024,Q3,8,August,22,34,Thursday,False
2024-08-23,2024,Q3,8,August,23,34,Friday,False
2024-08-24,2024,Q3,8,August,24,34,Saturday,True
2024-08-25,2024,Q3,8,August,25,34,Sunday,True
2024-08-26,2024,Q3,8,August,26,35,Monday,False
2024-08-27,2024,Q3,8,August,27,35,Tuesday,False
2024-08-28,2024,Q3,8,August,28,35,Wednesday,False
2024-08-29,2024,Q3,8,August,29,35,Thursday,False
2024-08-30,2024,Q3,8,August,30,35,Friday,False
2024-08-31,2024,Q3,8,August,31,35,Saturday,True
2024-09-01,2024,Q3,9,September,1,35,Sunday,True
2024-09-02,2024,Q3,9,September,2,36,Monday,False
2024-09-03,2024,Q3,9,September,3,36,Tuesday,False
2024-09-04,2024,Q3,9,September,4,36,Wednesday,False
2024-09-05,2024,Q3,9,September,5,36,Thursday,False
2024-09-06,2024,Q3,9,September,6,36,Friday,False
2024-09-07,2024,Q3,9,September,7,36,Saturday,True
2024-09-08,2024,Q3,9,September,8,36,Sunday,True
2024-09-09,2024,Q3,9,September,9,37,Monday,False
2024-09-10,2024,Q3,9,September,10,37,Tuesday,False
2024-09-11,2024,Q3,9,September,11,37,Wednesday,False
2024-09-12,2024,Q3,9,September,12,37,Thursday,False
2024-09-13,2024,Q3,9,September,13,37,Friday,False
2024-09-14,2024,Q3,9,September,14,37,Saturday,True
2024-09-15,2024,Q3,9,September,15,37,Sunday,True
2024-09-16,2024,Q3,9,September,16,38,Monday,False
2024-09-17,2024,Q3,9,September,17,38,Tuesday,False
2024-09-18,2024,Q3,9,September,18,38,Wednesday,False
2024-09-19,2024,Q3,9,September,19,38,Thursday,False
2024-09-20,2024,Q3,9,September,20,38,Friday,False
2024-09-21,2024,Q3,9,September,21,38,Saturday,True
2024-09-22,2024,Q3,9,September,22,38,Sunday,True
2024-09-23,2024,Q3,9,September,23,39,Monday,False
2024-09-24,2024,Q3,9,September,24,39,Tuesday,False
2024-09-25,2024,Q3,9,September,25,39,Wednesday,False
2024-09-26,2024,Q3,9,September,26,39,Thursday,False
2024-09-27,2024,Q3,9,September,27,39,Friday,False
2024-09-28,2024,Q3,9,September,28,39,Saturday,True
2024-09-29,2024,Q3,9,September,29,39,Sunday,True
2024-09-30,2024,Q3,9,September,30,40,Monday,False
2024-10-01,2024,Q4,10,October,1,40,Tuesday,False
2024-10-02,2024,Q4,10,October,2,40,Wednesday,False
2024-10-03,2024,Q4,10,October,3,40,Thursday,False
2024-10-04,2024,Q4,10,October,4,40,Friday,False
2024-10-05,2024,Q4,10,October,5,40,Saturday,True
2024-10-06,2024,Q4,10,October,6,40,Sunday,True
2024-10-07,2024,Q4,10,October,7,41,Monday,False
2024-10-08,2024,Q4,10,October,8,41,Tuesday,False
2024-10-09,2024,Q4,10,October,9,41,Wednesday,False
2024-10-10,2024,Q4,10,October,10,41,Thursday,False
2024-10-11,2024,Q4,10,October,11,41,Friday,False
2024-10-12,2024,Q4,10,October,12,41,Saturday,True
2024-10-13,2024,Q4,10,October,13,41,Sunday,True
2024-10-14,2024,Q4,10,October,14,42,Monday,False
2024-10-15,2024,Q4,10,October,15,42,Tuesday,False
2024-10-16,2024,Q4,10,October,16,42,Wednesday,False
2024-10-17,2024,Q4,10,October,17,42,Thursday,False
2024-10-18,2024,Q4,10,October,18,42,Friday,False
2024-10-19,2024,Q4,10,October,19,42,Saturday,True
2024-10-20,2024,Q4,10,October,20,42,Sunday,True
2024-10-21,2024,Q4,10,October,21,43,Monday,False
2024-10-22,2024,Q4,10,October,22,43,Tuesday,False
2024-10-23,2024,Q4,10,October,23,43,Wednesday,False
2024-10-24,2024,Q4,10,October,24,43,Thursday,False
2024-10-25,2024,Q4,10,October,25,43,Friday,False
2024-10-26,2024,Q4,10,October,26,43,Saturday,True
2024-10-27,2024,Q4,10,October,27,43,Sunday,True
2024-10-28,2024,Q4,10,October,28,44,Monday,False
2024-10-29,2024,Q4,10,October,29,44,Tuesday,False
2024-10-30,2024,Q4,10,October,30,44,Wednesday,False
2024-10-31,2024,Q4,10,October,31,44,Thursday,False
2024-11-01,2024,Q4,11,November,1,44,Friday,False
2024-11-02,2024,Q4,11,November,2,44,Saturday,True
2024-11-03,2024,Q4,11,November,3,44,Sunday,True
2024-11-04,2024,Q4,11,November,4,45,Monday,False
2024-11-05,2024,Q4,11,November,5,45,Tuesday,False
2024-11-06,2024,Q4,11,November,6,45,Wednesday,False
2024-11-07,2024,Q4,11,November,7,45,Thursday,False
2024-11-08,2024,Q4,11,November,8,45,Friday,False
2024-11-09,2024,Q4,11,November,9,45,Saturday,True
2024-11-10,2024,Q4,11,November,10,45,Sunday,True
2024-11-11,2024,Q4,11,November,11,46,Monday,False
2024-11-12,2024,Q4,11,November,12,46,Tuesday,False
2024-11-13,2024,Q4,11,November,13,46,Wednesday,False
2024-11-14,2024,Q4,11,November,14,46,Thursday,False
2024-11-15,2024,Q4,11,November,15,46,Friday,False
2024-11-16,2024,Q4,11,November,16,46,Saturday,True
2024-11-17,2024,Q4,11,November,17,46,Sunday,True
2024-11-18,2024,Q4,11,November,18,47,Monday,False
2024-11-19,2024,Q4,11,November,19,47,Tuesday,False
2024-11-20,2024,Q4,11,November,20,47,Wednesday,False
2024-11-21,2024,Q4,11,November,21,47,Thursday,False
2024-11-22,2024,Q4,11,November,22,47,Friday,False
2024-11-23,2024,Q4,11,November,23,47,Saturday,True
2024-11-24,2024,Q4,11,November,24,47,Sunday,True
2024-11-25,2024,Q4,11,November,25,48,Monday,False
2024-11-26,2024,Q4,11,November,26,48,Tuesday,False
2024-11-27,2024,Q4,11,November,27,48,Wednesday,False
2024-11-28,2024,Q4,11,November,28,48,Thursday,False
2024-11-29,2024,Q4,11,November,29,48,Friday,False
2024-11-30,2024,Q4,11,November,30,48,Saturday,True
2024-12-01,2024,Q4,12,December,1,48,Sunday,True
2024-12-02,2024,Q4,12,December,2,49,Monday,False
2024-12-03,2024,Q4,12,December,3,49,Tuesday,False
2024-12-04,2024,Q4,12,December,4,49,Wednesday,False
2024-12-05,2024,Q4,12,December,5,49,Thursday,False
2024-12-06,2024,Q4,12,December,6,49,Friday,False
2024-12-07,2024,Q4,12,December,7,49,Saturday,True
2024-12-08,2024,Q4,12,December,8,49,Sunday,True
2024-12-09,2024,Q4,12,December,9,50,Monday,False
2024-12-10,2024,Q4,12,December,10,50,Tuesday,False
2024-12-11,2024,Q4,12,December,11,50,Wednesday,False
2024-12-12,2024,Q4,12,December,12,50,Thursday,False
2024-12-13,2024,Q4,12,December,13,50,Friday,False
2024-12-14,2024,Q4,12,December,14,50,Saturday,True
2024-12-15,2024,Q4,12,December,15,50,Sunday,True
2024-12-16,2024,Q4,12,December,16,51,Monday,False
2024-12-17,2024,Q4,12,December,17,51,Tuesday,False
2024-12-18,2024,Q4,12,December,18,51,Wednesday,False
2024-12-19,2024,Q4,12,December,19,51,Thursday,False
2024-12-20,2024,Q4,12,December,20,51,Friday,False
2024-12-21,2024,Q4,12,December,21,51,Saturday,True
2024-12-22,2024,Q4,12,December,22,51,Sunday,True
2024-12-23,2024,Q4,12,December,23,52,Monday,False
2024-12-24,2024,Q4,12,December,24,52,Tuesday,False
2024-12-25,2024,Q4,12,December,25,52,Wednesday,False
2024-12-26,2024,Q4,12,December,26,52,Thursday,False
2024-12-27,2024,Q4,12,December,27,52,Friday,False
2024-12-28,2024,Q4,12,December,28,52,Saturday,True
2024-12-29,2024,Q4,12,December,29,52,Sunday,True
2024-12-30,2024,Q4,12,December,30,1,Monday,False
2024-12-31,2024,Q4,12,December,31,1,Tuesday,False
